%time,field.header.seq,field.header.stamp,field.header.frame_id,field.h.x,field.h.y,field.h.z,field.n.x,field.n.y,field.n.z,field.t.x,field.t.y,field.t.z,field.rs.x,field.rs.y,field.rs.z,field.re.x,field.re.y,field.re.z,field.rh.x,field.rh.y,field.rh.z,field.ls.x,field.ls.y,field.ls.z,field.le.x,field.le.y,field.le.z,field.lh.x,field.lh.y,field.lh.z,field.rp.x,field.rp.y,field.rp.z,field.rk.x,field.rk.y,field.rk.z,field.rf.x,field.rf.y,field.rf.z,field.lp.x,field.lp.y,field.lp.z,field.lk.x,field.lk.y,field.lk.z,field.lf.x,field.lf.y,field.lf.z
1489187971905666565,736,0,,1.70641656195,-0.0817097201417,0.266411853323,1.62211298268,-0.0990342104092,-0.0141591871122,1.58455585294,-0.0940021294311,-0.241982443934,1.59846459116,0.0620682990095,-0.00670232839836,1.52784901995,0.214836895674,0.187294711382,1.71668791659,-0.00200603861355,0.34402854533,1.6457613742,-0.260136716013,-0.0216160458261,1.58951830421,-0.333445272215,-0.30194376587,1.4453901542,-0.304656006706,-0.565763854136,1.53153375452,0.0163830708587,-0.46492927066,1.53153205783,0.0163830708524,-0.926840708646,1.5315167545,0.0163856037552,-1.37098633848,1.56246369188,-0.194323148691,-0.474682130852,1.56246199519,-0.194323148697,-0.936593629872,1.56245084228,-0.194326749813,-1.38073925972
1489187972004505731,737,0,,1.70950481569,-0.0805411449551,0.266739234557,1.62027836766,-0.0952769234469,-0.0159281928245,1.58313444337,-0.0896025680018,-0.243805024773,1.59755148545,0.0659463664868,-0.00820908468795,1.52824291102,0.21941830276,0.183757035985,1.71353543637,0.00261127463588,0.344726677027,1.64300524987,-0.25650022101,-0.0236473009611,1.5885589472,-0.332876824812,-0.303124426409,1.44425172353,-0.305049596092,-0.566955256204,1.53112821187,0.0215039189784,-0.46663392005,1.53112651518,0.0215039189722,-0.92854541907,1.53111487397,0.0215057652429,-1.37269104891,1.56085282629,-0.189360325018,-0.476729793392,1.56085112959,-0.189360325025,-0.938641231377,1.56084254016,-0.189362949568,-1.38278686123
1489187972105328699,738,0,,1.71249028535,-0.0792159615646,0.26698116695,1.6198904209,-0.0931088187928,-0.0157491447687,1.58275308778,-0.087262077154,-0.243623275935,1.59778646326,0.0681999226478,-0.00800797471126,1.52764623546,0.221079372346,0.186541599334,1.7142766402,0.000559687392637,0.340739491687,1.64199437854,-0.254417567863,-0.0234903148261,1.59050694848,-0.331256639433,-0.30062473874,1.44506082335,-0.307139803081,-0.564203916403,1.53116091801,0.024072663758,-0.466435067631,1.53115922132,0.0240726637518,-0.928346566651,1.53115026565,0.024074010307,-1.3724921965,1.56007059133,-0.186903342418,-0.476559746573,1.56006889463,-0.186903342424,-0.938471184558,1.56006225832,-0.186905265056,-1.38261681442
1489187972205315125,739,0,,1.71558511171,-0.0759419862684,0.264191391178,1.62007122623,-0.0991539307386,-0.0165668181622,1.58150957219,-0.0917941175494,-0.244158839605,1.59806053491,0.062104869028,-0.00762273707043,1.52909190525,0.220618501191,0.183650984282,1.71670802635,0.00195729459023,0.339323284025,1.64208191755,-0.260412730505,-0.025510899254,1.58591050084,-0.331900851874,-0.304559048028,1.43815528512,-0.303735501054,-0.566420260666,1.52855399759,0.0210210432356,-0.46590185493,1.52855230089,0.0210210432293,-0.92781335395,1.52854529835,0.0210220235808,-1.37195898381,1.55734183871,-0.189889650049,-0.477599836648,1.55734014201,-0.189889650055,-0.939511335668,1.55733484847,-0.189891053883,-1.38365696553
1489187972305083142,740,0,,1.72110178943,-0.0648108777476,0.262824061344,1.61905669148,-0.0961132545335,-0.0158093986642,1.57909391213,-0.0878674296452,-0.243129289716,1.59832139232,0.0652828790194,-0.00630962767709,1.53169282507,0.227367854617,0.18159917114,1.72157309686,0.00919663130833,0.33518471635,1.63979199064,-0.257509388086,-0.0253091696513,1.58238498465,-0.331532181962,-0.305142409102,1.42959341284,-0.306470090609,-0.564428652068,1.52557119761,0.0259235591346,-0.464236804911,1.52556950091,0.0259235591284,-0.926148303932,1.52556396322,0.0259242743638,-1.3702939338,1.55269106797,-0.185166766741,-0.476661556625,1.55268937128,-0.185166766748,-0.938573025128,1.5526850543,-0.185167789102,-1.38271871603
1489187972405055656,741,0,,1.7228405201,-0.0549598467331,0.262094990015,1.61818593618,-0.0872429879565,-0.0144964987373,1.57729493926,-0.0802571762434,-0.24169402615,1.59867243427,0.0743614172962,-0.00601550054869,1.53379359083,0.231727298369,0.168448391328,1.728478663,0.0231916365324,0.329168821844,1.63769943809,-0.248847393209,-0.022977496926,1.57965100477,-0.335332698597,-0.301072818981,1.42524163531,-0.309281355373,-0.559312547216,1.52364307647,0.0324099736374,-0.463345379372,1.52364137977,0.0324099736312,-0.925256817357,1.52363694072,0.0324104962284,-1.36940244723,1.5491648082,-0.178952714142,-0.474437697237,1.5491631115,-0.178952714148,-0.936349196257,1.54915952694,-0.178953461842,-1.38049482613
1489187972504777403,742,0,,1.72609912174,-0.0426140171976,0.256650092792,1.61807483639,-0.0836144788431,-0.0151717150041,1.57745569129,-0.0770264780211,-0.242430278572,1.60073320592,0.0782709860231,-0.00737924713206,1.53352530149,0.243545122701,0.152806577128,1.72564605932,0.0416613984666,0.324729012912,1.63541646686,-0.245499943709,-0.0229641828761,1.57758182701,-0.337369388326,-0.293280208842,1.42336240581,-0.31351051877,-0.551845865509,1.52549596608,0.0354266582999,-0.464592944772,1.52549426938,0.0354266582937,-0.926504382757,1.52549056275,0.0354270397498,-1.37065001263,1.54817712629,-0.176303624142,-0.474784739507,1.5481754296,-0.176303624148,-0.936696238528,1.54817233332,-0.176304158217,-1.3808418684
1489187972605289682,743,0,,1.71829229396,-0.0273305375728,0.254214132088,1.61787854148,-0.0825580144152,-0.0157076487313,1.57866149573,-0.0761511989337,-0.243216034344,1.60442032907,0.0797294727722,-0.00881761516783,1.53057473954,0.253686255662,0.129601235182,1.72027607649,0.0639084795718,0.317088285567,1.63133675388,-0.244845493973,-0.0225976822948,1.57258977063,-0.337616538011,-0.29106339363,1.42338196662,-0.322908406882,-0.553196329447,1.53064341753,0.0363836626812,-0.466218696101,1.53064172084,0.0363836626749,-0.928130134086,1.53063862455,0.0363839411365,-1.37227576396,1.54824548245,-0.17587244103,-0.475230174329,1.54824378575,-0.175872441036,-0.937141673349,1.54824105568,-0.175872837775,-1.38128730322
1489187972704778081,744,0,,1.70014572586,-0.0110318180654,0.247719096815,1.61576364565,-0.0778578268711,-0.018539016085,1.5798956424,-0.0836127269933,-0.246374669248,1.6039024453,0.0845172363729,-0.0207731186368,1.52801601212,0.266137601243,0.105661142957,1.71269380754,0.0803428999629,0.302044764834,1.62762484599,-0.240232897745,-0.0163049135333,1.57166082852,-0.337452295817,-0.287369115315,1.42627652153,-0.328038340098,-0.551886159416,1.53627101816,0.0168176795529,-0.475671292456,1.53626932146,0.0168176795467,-0.937582791476,1.53626659139,0.0168178817156,-1.38172842135,1.55178426014,-0.195552924247,-0.472749352366,1.55178256345,-0.195552924253,-0.934660851386,1.55178019959,-0.195553214179,-1.37880648126
1489187972804648718,745,0,,1.69042358316,0.00542191209239,0.237820878131,1.61360199405,-0.072889794345,-0.0218742132231,1.58140370791,-0.0895456743347,-0.249891245832,1.60125761127,0.0892766031838,-0.0319767374619,1.52349392331,0.274256664223,0.0821588783785,1.70018846645,0.0945280652099,0.291164073463,1.62594637683,-0.235056191874,-0.0117716889842,1.57151367767,-0.346371913057,-0.278335118192,1.43825840016,-0.343693691594,-0.549273288388,1.54113274234,-0.000152706260329,-0.484514816173,1.54113104565,-0.000152706266562,-0.946426315194,1.54112855972,-0.000152558992616,-1.39057194507,1.55727810121,-0.212250413833,-0.47130174071,1.55727640451,-0.212250413839,-0.93321323973,1.55727416272,-0.21225062747,-1.37735886961
