%time,field.header.seq,field.header.stamp,field.header.frame_id,field.h.x,field.h.y,field.h.z,field.n.x,field.n.y,field.n.z,field.t.x,field.t.y,field.t.z,field.rs.x,field.rs.y,field.rs.z,field.re.x,field.re.y,field.re.z,field.rh.x,field.rh.y,field.rh.z,field.ls.x,field.ls.y,field.ls.z,field.le.x,field.le.y,field.le.z,field.lh.x,field.lh.y,field.lh.z,field.rp.x,field.rp.y,field.rp.z,field.rk.x,field.rk.y,field.rk.z,field.rf.x,field.rf.y,field.rf.z,field.lp.x,field.lp.y,field.lp.z,field.lk.x,field.lk.y,field.lk.z,field.lf.x,field.lf.y,field.lf.z
1489187942804916051,551,0,,1.66646006647,-0.0352906850861,0.292526227386,1.62188788024,-0.0424383478934,0.0743671656432,1.57930097808,-0.0399905367945,-0.15257443513,1.66691010778,0.114039478616,0.0676063496304,1.58057372193,0.186510780138,-0.247844352529,1.44429580089,0.18552024355,-0.538925959498,1.5768656527,-0.198916174403,0.081127981656,1.49123184492,-0.346238693544,0.261034714056,1.68412477523,-0.110356423728,0.393400765773,1.56615631075,0.0647860872864,-0.383937271372,1.56612519507,0.0647965547014,-0.845848770284,1.56107997811,0.066576657019,-1.28996215507,1.50727184108,-0.139871538678,-0.375094769918,1.49020631813,-0.144035267134,-0.836672099814,1.39362226647,-0.160143898275,-1.26988964055
1489187942905111577,552,0,,1.66559983924,-0.0350487143689,0.293384598465,1.62351544417,-0.0401463573569,0.0767800777556,1.58095760186,-0.0396884982387,-0.150211007377,1.66827057687,0.116374940462,0.0687048706341,1.58014684137,0.187235479498,-0.247304083016,1.44411770013,0.185986231055,-0.538507135601,1.57876031146,-0.196667662805,0.0848552848772,1.49079642438,-0.346959611892,0.261474473957,1.68542653202,-0.111479572633,0.391998997075,1.56766743059,0.0631265850856,-0.382482870184,1.56765071923,0.0631319446739,-0.844394308114,1.56397317975,0.0644321363963,-1.28852283465,1.50913208853,-0.141587855697,-0.371921314837,1.50040786605,-0.143784863451,-0.833745135333,1.42998882517,-0.157296871382,-1.27206457882
1489187943004976237,553,0,,1.66486131767,-0.0359757457377,0.293497668805,1.62376397742,-0.0395750063463,0.0768336657099,1.58145320333,-0.0385959900095,-0.150208720379,1.66820734384,0.117062638594,0.0692268587814,1.5781543938,0.18844375465,-0.250431379775,1.44122522784,0.187701918673,-0.541213790016,1.579320611,-0.196212658916,0.0844404726384,1.49167129476,-0.347313856725,0.259065809854,1.68379018673,-0.11197257486,0.393480448398,1.56820624369,0.0648163377362,-0.382225578462,1.56819685655,0.0648190842837,-0.844137046936,1.56551590037,0.0657682474097,-1.28827357274,1.51007861478,-0.140050285082,-0.372276634476,1.5056150083,-0.141192177698,-0.83416513737,1.45433889172,-0.151972486895,-1.27520919951
1489187943104725637,554,0,,1.6651630762,-0.038134378815,0.291534410861,1.62324359044,-0.041429706439,0.0746432379339,1.57998042176,-0.0397175393036,-0.152213567265,1.66720966287,0.115360600933,0.0674420113718,1.57826696302,0.186525114926,-0.246799117005,1.44128578439,0.188731658275,-0.537549056352,1.57927751801,-0.19822001381,0.0818444644959,1.49387943059,-0.34940701878,0.258591405991,1.68395388808,-0.112927209878,0.393902261762,1.56546893435,0.0645277839803,-0.383779615038,1.5654633314,0.0645291877683,-0.845691053009,1.56350869451,0.0652218304299,-1.28983191497,1.50796557181,-0.140538528317,-0.374361129888,1.50568043003,-0.141127617521,-0.836266517005,1.46835632555,-0.14947617381,-1.27876235159
1489187943205037011,555,0,,1.66834569826,-0.0405113240643,0.290485693116,1.62411969394,-0.0438288540692,0.0735681004384,1.57964510073,-0.0422235753864,-0.153053775994,1.66755463716,0.113099066555,0.0661556484104,1.57913599553,0.184885133988,-0.244639223346,1.43987932485,0.182586831942,-0.534273965736,1.58068475072,-0.200756767064,0.0809805524665,1.49554827849,-0.355351348588,0.259361297322,1.68582156916,-0.117073702652,0.391198122821,1.56357489792,0.062004869766,-0.384523016284,1.56357112603,0.06200559073,-0.846434454261,1.56214590876,0.0625108993681,-1.29057751544,1.50676611713,-0.143241474617,-0.374828288568,1.50559559831,-0.143544259068,-0.836738196381,1.47842578051,-0.149888627667,-1.28000665127
1489187943304671029,556,0,,1.67857693514,-0.0469426562644,0.293773283708,1.6057591064,-0.0693006050138,0.0503187477148,1.56335603801,-0.0657863793603,-0.176676030614,1.64235579726,0.0894437463333,0.0459400732464,1.57412012274,0.174501692712,-0.256016554775,1.43524208784,0.179220909147,-0.545801963839,1.56916241555,-0.22804497162,0.0546974221832,1.49692854166,-0.362811060315,0.255752039323,1.6830304589,-0.123742475111,0.392000165544,1.54488543912,0.0415388549182,-0.406534239138,1.54488276586,0.041539224934,-0.868445738154,1.54384341334,0.0419077933513,-1.31259002145,1.49702050013,-0.166083154702,-0.400807378747,1.18923369776,-0.194151805408,-0.744088108536,0.835714656622,-0.197634793409,-1.01293281829
1489187943404713829,557,0,,1.67558207189,-0.0492754500106,0.294108103059,1.61405464761,-0.0635845367923,0.0584814827465,1.57095651921,-0.0622119190691,-0.168384341002,1.65156148933,0.0948397533533,0.0523148105502,1.56912216018,0.171899959265,-0.268898463907,1.42664161674,0.170021216301,-0.556971426877,1.5765478059,-0.222008826938,0.0646481549428,1.50134481784,-0.369050851222,0.253981576324,1.68721872817,-0.131899991465,0.393872952895,1.55238607161,0.042762389397,-0.39928286288,1.55238388663,0.0427625763092,-0.861194300864,1.55162578448,0.0430313685379,-1.30533919554,1.50333070999,-0.164440995903,-0.391217466623,1.33697246262,-0.202750414345,-0.820425443203,1.0603452086,-0.23425588602,-1.16647484214
1489187943505164403,558,0,,1.68112469903,-0.0544745911809,0.295606739926,1.62868249494,-0.0590720509628,0.0738042134393,1.58103247483,-0.053487688485,-0.152069100914,1.67144618106,0.098076253701,0.0686681310644,1.57455677961,0.171961777324,-0.255463776228,1.43527020275,0.169369819772,-0.545105857985,1.58591880882,-0.216220355627,0.0789402958142,1.50459862387,-0.375296597327,0.253684689372,1.69287145983,-0.139398078612,0.392283637697,1.56134776313,0.054863950483,-0.38130114531,1.56134582229,0.0548640458433,-0.84321264433,1.56079279854,0.0550600505868,-1.28735790597,1.50541714629,-0.150670602497,-0.374583654706,1.42002287545,-0.176301577179,-0.827808865941,1.21210031767,-0.214831805643,-1.21838409097
1489187943604745912,559,0,,1.68023973219,-0.0672271197613,0.294540092786,1.62128371075,-0.0736790575103,0.0645127061929,1.57606872213,-0.060842027244,-0.161487387124,1.66200591283,0.0840096296694,0.0653224931332,1.56995985085,0.167721663392,-0.261045622746,1.4325676677,0.168430509308,-0.551600232824,1.58056150868,-0.231367729431,0.0637029192525,1.50698916554,-0.387302569991,0.25222426189,1.69052552952,-0.14685044929,0.389446610182,1.55748409397,0.0551156643488,-0.386957930435,1.5574822752,0.0551157139332,-0.848869368419,1.5570786657,0.0552586300837,-1.29301475268,1.50422337303,-0.151125669748,-0.388017060966,1.46073028339,-0.165755269815,-0.847643549159,1.30740406204,-0.201990864142,-1.26290665784
1489187943704541310,560,0,,1.67774588846,-0.0824329089511,0.293696535052,1.63093417018,-0.080476454008,0.0764470579519,1.5845303567,-0.0726120843586,-0.149647788078,1.67201463478,0.0772241973783,0.0735011367891,1.57529148489,0.158004107903,-0.245969088985,1.43782497722,0.154322801569,-0.536476228697,1.58985370558,-0.238177113024,0.0793929791147,1.50897651478,-0.40747016523,0.244184841138,1.69396603261,-0.170600696051,0.385679690806,1.56499114757,0.0383807485337,-0.37766913965,1.56498945087,0.0383807637863,-0.839580577635,1.56475039236,0.0384651745293,-1.28372620664,1.51126193887,-0.167876193211,-0.373816159085,1.49710022774,-0.173006326406,-0.835482000624,1.40636167062,-0.199542945108,-1.26944937973
