%time,field.header.seq,field.header.stamp,field.header.frame_id,field.h.x,field.h.y,field.h.z,field.n.x,field.n.y,field.n.z,field.t.x,field.t.y,field.t.z,field.rs.x,field.rs.y,field.rs.z,field.re.x,field.re.y,field.re.z,field.rh.x,field.rh.y,field.rh.z,field.ls.x,field.ls.y,field.ls.z,field.le.x,field.le.y,field.le.z,field.lh.x,field.lh.y,field.lh.z,field.rp.x,field.rp.y,field.rp.z,field.rk.x,field.rk.y,field.rk.z,field.rf.x,field.rf.y,field.rf.z,field.lp.x,field.lp.y,field.lp.z,field.lk.x,field.lk.y,field.lk.z,field.lf.x,field.lf.y,field.lf.z
1489188004905216943,871,0,,1.74612688322,-0.0760095315529,0.270511591492,1.69379918771,-0.076201763253,0.0549192544038,1.63691762534,-0.0754194023054,-0.168916443643,1.70323046808,0.0865136797163,0.0530913236404,1.51756530052,0.158507695301,-0.208988652335,1.40766856831,-0.0375731984855,-0.00728297216858,1.68436790735,-0.238917213852,0.0567471851672,1.49640472077,-0.29818856468,-0.216024554826,1.40689501513,-0.07071593204,-0.0386874950838,1.58620363647,0.0317708506367,-0.39394753788,1.58341616777,0.0332520587358,-0.855848223445,1.54289725721,0.0538808047075,-1.29766045254,1.57386848946,-0.181044923816,-0.391556745497,1.57386679277,-0.181044923822,-0.853468183483,1.57386516133,-0.181044939087,-1.29761381336
1489188005004879520,872,0,,1.74793864827,-0.0779270969194,0.267906879026,1.69435850944,-0.0773201541429,0.0525903186335,1.6366333215,-0.0769678728932,-0.171031158174,1.70248937446,0.0854633840254,0.0507479273147,1.50663163904,0.154490916248,-0.198211588858,1.40632745397,-0.0431439126403,0.00679669889547,1.68622764442,-0.240103684682,0.0544327099522,1.48980692332,-0.291306783495,-0.214350626173,1.39907249755,-0.0810448792309,-0.0179114043381,1.58422536507,0.0298368490769,-0.395857473241,1.58279776228,0.0305961135473,-0.857766067853,1.55331194869,0.0457996509462,-1.30067098885,1.57359090206,-0.183068026642,-0.393447796724,1.57358920536,-0.183068026648,-0.855359295744,1.57358757392,-0.183068026654,-1.29950492562
1489188005104951803,873,0,,1.75437142086,-0.0799604747798,0.274946619802,1.69836305803,-0.0793443475022,0.0592753014826,1.63946233077,-0.0780768331437,-0.164032999621,1.70287576428,0.0835745991287,0.0590097972334,1.48155708107,0.139677637499,-0.172445642872,1.40620605851,-0.0715225904545,0.0292107771007,1.69385035178,-0.242263294133,0.0595408057318,1.4929123995,-0.293493173455,-0.214515127326,1.39835062397,-0.107154943528,0.00289230925153,1.58351262755,0.0297316619038,-0.387514910808,1.58278107103,0.0301206362674,-0.84942561369,1.56131773106,0.0412897545108,-1.29291174091,1.57761057948,-0.183350299474,-0.387167660122,1.57760888279,-0.183350299481,-0.849079159142,1.57760725135,-0.183350299487,-1.29322478902
1489188005205040450,874,0,,1.74956426649,-0.0800106023007,0.267964124032,1.69020765045,-0.0797518939382,0.0555811175719,1.63109782066,-0.0795026603771,-0.16767896499,1.68844521343,0.0832075569866,0.0562296836138,1.44919904326,0.106882886683,-0.140294156826,1.42172610681,-0.123219280273,0.0518125114751,1.69197008747,-0.242711344863,0.05493255153,1.50817632183,-0.305955672319,-0.225258362714,1.41411844423,-0.156957391103,0.0190080045077,1.57083537931,0.0273140604823,-0.390514925277,1.57046002466,0.0275132759462,-0.852426178784,1.55483141131,0.0357003637723,-1.2962212874,1.57314060244,-0.185820912207,-0.391363200343,1.57313890575,-0.185820912213,-0.853274699364,1.57313727431,-0.185820912219,-1.29742032924
1489188005304782960,875,0,,1.74752617357,-0.0790518542939,0.26702245061,1.68591871157,-0.0801902870727,0.0555639519296,1.6267594461,-0.0806888945746,-0.16768428963,1.67114640048,0.0819613157712,0.0591163285768,1.42046395681,0.0693690177048,-0.105634276495,1.4463017901,-0.177944531798,0.063468045594,1.70069102265,-0.242341882287,0.0520115752823,1.52608564733,-0.315201059416,-0.228040639803,1.4461363817,-0.226452039731,0.0473425274033,1.55793988754,0.02485168325,-0.388609451884,1.55774690629,0.0249536970827,-0.850520858649,1.54636366173,0.0309455738336,-1.29448016742,1.5772604737,-0.187226704569,-0.393255610496,1.57725877701,-0.187226704575,-0.855167048481,1.57725714557,-0.187226704581,-1.29931267836
1489188005404787559,876,0,,1.74058426757,-0.0773327712114,0.26562074271,1.68041822706,-0.0836689297136,0.0531142956203,1.62301874425,-0.0891758315328,-0.170506541515,1.64531194948,0.0751631862079,0.0582139576518,1.40269025224,0.0378552195079,-0.0769245249286,1.458776326,-0.220820935562,0.0670544560719,1.71552450465,-0.242501038006,0.0480146335888,1.53919302339,-0.331981864541,-0.224060371786,1.47684181144,-0.271662513491,0.0646232984058,1.54266149469,0.00918567349303,-0.390792470714,1.22353238047,0.0317121816635,-0.723976112943,0.859059771753,0.0308118541571,-0.977795391838,1.58857702817,-0.198551156409,-0.397462317103,1.58857533147,-0.198551156415,-0.859373755088,1.58857370004,-0.198551156421,-1.30351938497
1489188005504782113,877,0,,1.73369181976,-0.0753471931962,0.269849405723,1.67805204483,-0.0878642203876,0.0567343146879,1.62370018753,-0.0988515034682,-0.167440915966,1.62862839544,0.0672532891103,0.0611145011118,1.39263254226,0.0122566680068,-0.0613203086018,1.47343233692,-0.240969899062,0.0815156525429,1.72747593837,-0.242981737514,0.052354128263,1.5394740059,-0.348053366195,-0.213256021011,1.49501310347,-0.296223298795,0.0807491471867,1.53702765564,-0.00839951890086,-0.38875173957,1.36276497904,0.0253153866511,-0.81519982994,1.07547860853,0.0514057372581,-1.15291447292,1.60166900482,-0.211278037031,-0.394480553669,1.60166730812,-0.211278037037,-0.856391991654,1.60166567668,-0.211278037043,-1.30053762153
1489188005605576681,878,0,,1.7335632722,-0.0722418393593,0.270907328558,1.67702446104,-0.0876006896162,0.058113178936,1.62248291814,-0.101569495,-0.165866784297,1.62389524536,0.0664360720174,0.0614438794596,1.38589238962,-0.00222550778272,-0.0535484942928,1.47733098702,-0.242084508765,0.105045987954,1.73015367673,-0.24163744362,0.0547824784125,1.53099358256,-0.365143851447,-0.184750405144,1.4984243449,-0.298658680552,0.107884266493,1.53319748296,-0.0148057848773,-0.387668626136,1.44325945758,0.00805734148816,-0.840162405886,1.22619431811,0.0414903515367,-1.22620689665,1.60268526753,-0.216270815891,-0.392024868925,1.60268357083,-0.216270815897,-0.85393630691,1.60268193939,-0.216270815903,-1.29808193679
1489188005705954157,879,0,,1.73891531518,-0.0708643401469,0.270161856018,1.67986626187,-0.0878929994291,0.0588976075844,1.62288918064,-0.103476964211,-0.16437143972,1.62933652559,0.067044879541,0.0609778865722,1.38409064926,-0.00668096636625,-0.0532541837806,1.46831638918,-0.231707558234,0.12919844874,1.73039599815,-0.242830878399,0.0568173285966,1.51345992181,-0.375171229084,-0.153201619425,1.48944050991,-0.286392966481,0.134233588433,1.53286815313,-0.0177391700286,-0.386280105639,1.48692855116,-0.00462656583253,-0.845714324104,1.32624295749,0.0273105356251,-1.25854063817,1.59895604569,-0.220382691771,-0.38900086841,1.598954349,-0.220382691778,-0.850912367431,1.59895271756,-0.220382691784,-1.29505799731
1489188005805060328,880,0,,1.73592824596,-0.069666581954,0.268997285692,1.67840800427,-0.0877997735844,0.0574521173354,1.62361427754,-0.105132204467,-0.166231793946,1.63345735154,0.0688345370116,0.0563261227783,1.38442885,-0.000413425145898,-0.0622564662119,1.45086445386,-0.193742595483,0.158718425564,1.72335865699,-0.244434084181,0.0585781118926,1.48749349614,-0.370949614259,-0.114386277463,1.4594479329,-0.252603251211,0.161678980584,1.53942503026,-0.0200334898922,-0.390652047449,1.51597164982,-0.0129615049658,-0.851913527465,1.39817945267,0.0142551548735,-1.27928882721,1.59821607138,-0.224895786531,-0.389179363007,1.59821437468,-0.224895786537,-0.851090831509,1.59821274325,-0.224895786543,-1.29523646139
